buyerName|buyerCountry|Evaluation|buyerFeedback|buyerProductFeedBack|buyerTranslationFeedback|downVoteCount|upVoteCount|evalData|evaluationId|responsiveness|warrantyService|functionality|status
M***v|BG|100||||0|0|18 Nov 2023|60075706867545404||||1
AliExpress Shopper|UA|100||||1|0|20 Dec 2023|60077214563610295||||1
U***r|UA|100||||1|0|01 Jan 2024|60078114203769484||||1
A***c|HU|100||||0|0|03 Jan 2024|60078168044920149||||1
AliExpress Shopper|SK|100||||0|0|08 Jan 2024|60078421633740077||||1
P***h|HU|100||||0|0|20 Feb 2024|30068493057106733||||1
А***ч|RU|100||||0|0|15 Nov 2023|50095628876595289||||1
g***m|KR|100||||0|0|23 Nov 2023|50096169034647082||||1
Т***ч|RU|100||||0|1|28 Oct 2023|50091747792316535||||1
K***d|KR|100||||0|0|02 Nov 2023|50092247422007153||||1
냐***해|KR|100||||0|0|03 Jan 2024|50104475462639200||||1
AliExpress Shopper|US|100||||0|0|07 Nov 2023|60075092837867907||||1
I***o|CL|100||||0|0|18 Nov 2023|60075770340252328||||1
J***s|ES|100||||0|0|03 Nov 2023|30064862403946202||||1
K***i|PL|100||||0|0|01 Dec 2023|30065653682806124||||1
К***ч|RU|100||||0|1|28 Dec 2023|50103153524308608||||1
P***k|CZ|100||||0|0|10 Nov 2023|60075293976399692||||1
P***f|BG|100||||0|0|06 Nov 2023|60074806933262756||||1
G***t|HU|100||||0|0|09 Feb 2024|30068508932813280||||1
E***r|ES|100||||0|0|08 Dec 2023|30065642265364192||||1
U***r|UA|100||||0|0|24 Feb 2024|30068919283397758||||1
AliExpress Shopper|NZ|100||||0|0|13 Dec 2023|60077184209925589||||1
K***y|IL|100||||0|0|05 Jan 2024|50105594012604275||||1
V***j|LT|100||||0|0|09 Nov 2023|60075254031232015||||1
V***v|US|100||||0|0|24 Nov 2023|60076061556857883||||1
h***k|KR|100||||0|0|17 Feb 2024|50113161550218567||||1
AliExpress Shopper|BG|100||||0|0|07 Nov 2023|60074827393917767||||1
B***v|UA|100||||0|0|04 Nov 2023|30064882065310357||||1
a***r|UA|100||||0|0|29 Nov 2023|60076369241049136||||1
C***e|ES|100||||0|0|02 Dec 2023|30065907701167793||||1
M***k|PL|100||||0|0|03 Nov 2023|30064688626152985||||1
g***r|KW|100||||0|0|13 Feb 2024|50112455131059638||||1
j***r|CA|100||||0|0|01 Dec 2023|60076482837457049||||1
А***в|RU|100||||0|0|22 Jan 2024|50109222859143653||||1
V***v|UA|100||||0|0|03 Nov 2023|60074937815372228||||1
K***a|PL|100||||0|0|26 Dec 2023|30066340841890249||||1
M***i|MA|100||||0|0|18 Feb 2024|30068959303302497||||1
q***l|FR|100||||0|0|09 Dec 2023|30066111311164461||||1
AliExpress Shopper|BR|100||||0|0|23 Feb 2024|60079616457303609||||1
А***о|RU|100||||0|0|28 Feb 2024|50115167506939127||||1
P***e|FR|100||||0|0|12 Nov 2023|30065128393057111||||1
AliExpress Shopper|UA|100||||0|0|07 Jan 2024|30066657640917194||||1
I***v|UA|100||||0|0|03 Dec 2023|30065924129815332||||1
g***a|SA|100||||0|0|14 Dec 2023|50099980395188925||||1
s***l|SG|100||||0|0|22 Nov 2023|60075945618207382||||1
AliExpress Shopper|ES|100||||0|0|18 Feb 2024|30068655689888419||||1
Z***S|CZ|100||||0|0|23 Feb 2024|30069197386479895||||1
D***k|UA|100||||0|0|20 Nov 2023|30065312878515122||||1
AliExpress Shopper|CA|100||||0|0|01 Dec 2023|60076465511303274||||1
J***n|ES|100||||0|0|28 Nov 2023|30065552451370928||||1
J***l|ES|100||||0|0|08 Mar 2024|30069535921188351||||1
AliExpress Shopper|CL|100||||0|0|09 Dec 2023|60076629714222025||||1
D***v|BG|100||||0|0|29 Oct 2023|60074384914250043||||1
V***y|UA|100||||1|0|05 Nov 2023|60074999211195251||||1
AliExpress Shopper|LV|100||||0|0|05 Nov 2023|60074764905184087||||1
A***m|SA|100||||0|0|23 Mar 2024|50120110937010230||||1
P***j|PL|100||||0|0|13 Nov 2023|60075451679921911||||1
H***e|KR|100||||0|0|04 Feb 2024|50111040282758999||||1
G***s|HU|100||||0|0|04 Feb 2024|30068031587720559||||1
C***r|DE|100||||0|0|02 Feb 2024|30067691023035775||||1
M***o|FI|100||||0|0|02 Nov 2023|60074849688498309||||1
J***k|SK|100||||0|0|09 Feb 2024|30068262403443139||||1
AliExpress Shopper|PL|100||||0|0|13 Feb 2024|30068410452568830||||1
AliExpress Shopper|RU|100||||0|0|21 Feb 2024|50114093896578936||||1
P***Z|FR|100||||0|0|19 Nov 2023|30065309911034036||||1
O***z|ES|100||||0|0|14 Nov 2023|30065376545938229||||1
o***e|FR|100||||0|0|21 Jan 2024|30067122610434824||||1
o***o|UA|100||||0|0|02 Dec 2023|60076517537112559||||1
g***S|FR|100||||0|0|05 Mar 2024|30069668565556529||||1
L***E|CA|100||||0|0|12 Dec 2023|60076779349949168||||1
k***s|GR|100||||0|0|15 Dec 2023|60077281900459427||||1
o***z|ES|100||||0|0|14 Nov 2023|30064961836113701||||1
M***y|ES|100||||0|0|31 Oct 2023|30064792844398940||||1
AliExpress Shopper|ES|100||||0|0|19 Dec 2023|30066167642348651||||1
U***r|UA|100||||0|0|23 Feb 2024|30068883519607365||||1
R***o|PT|100||||0|0|01 Feb 2024|30067611812264105||||1
J***n|IL|100||||1|0|23 Dec 2023|50101929557868564||||1
C***o|ES|100||||0|0|06 Nov 2023|30064931626554433||||1
AliExpress Shopper|RU|100||||0|0|16 Nov 2023|50095868411168759||||1
AliExpress Shopper|ES|100||||0|0|28 Oct 2023|30064745509744815||||1
F***z|ES|100||||0|0|07 Nov 2023|30064783059458847||||1
m***z|SA|100||||0|0|29 Oct 2023|50091549047446003||||1
s***r|KR|100||||0|0|17 Nov 2023|50095309816752807||||1
d***d|UA|100||||1|0|14 Nov 2023|60075551567046469||||1
d***z|ES|100||||0|0|06 Mar 2024|30069729339718495||||1
AliExpress Shopper|UA|100||||0|0|17 Mar 2024|30070004886424913||||1
a***r|RE|100||||0|0|08 Nov 2023|60075217154674996||||1
AliExpress Shopper|CO|100||||0|0|05 Mar 2024|60079887134376379||||1
z***r|FR|100||||0|0|17 Nov 2023|60075449724406567||||1
D***z|CL|100||||0|0|31 Jan 2024|60078748138297567||||1
Е***ч|RU|100||||0|1|28 Dec 2023|50103326603144388||||1
S***a|CL|100||||0|0|04 Nov 2023|60075027538089588||||1
h***m|KR|100||||0|0|17 Nov 2023|50095656523627799||||1
AliExpress Shopper|PL|100||||0|0|14 Nov 2023|30065169955306336||||1
V***n|UA|100||||0|0|05 Dec 2023|60076639162933671||||1
s***r|UA|100||||1|0|29 Dec 2023|60078007413847979||||1
G***n|GR|100||||0|0|08 Nov 2023|60074912940025899||||1
Z***a|EU|100||||0|0|09 Jan 2024|60078434620847902||||1
운***윤|KR|100||||0|0|08 Feb 2024|50111748679761153||||1
С***в|UA|100||||0|0|18 Nov 2023|60075782365307962||||1
Y***o|UA|100||||1|0|14 Dec 2023|60077207542531225||||1
AliExpress Shopper|US|100||||0|0|02 Jan 2024|60078132891816624||||1
AliExpress Shopper|MX|100||||0|0|29 Feb 2024|60079740089551471||||1
A***o|US|100||||0|0|29 Oct 2023|60074699470622922||||1
А***ч|RU|100||||0|0|16 Mar 2024|50118555446953969||||1
Б***ч|RU|100||||0|1|27 Oct 2023|50091916050377448||||1
E***r|ES|100||||0|0|08 Nov 2023|30064795403936454||||1
5***r|ES|100||||0|0|02 Dec 2023|30065690494942550||||1
s***k|KR|100||||0|0|01 Feb 2024|50110285142461507||||1
G***a|LT|100||||0|0|01 Nov 2023|60074755222948327||||1
U***v|UA|100||||1|0|17 Nov 2023|60075708613204647||||1
0***r|KR|100||||0|0|11 Nov 2023|60075394729780636||||1
V***y|UA|100||||0|0|05 Dec 2023|30065530632294823||||1
d***t|FR|100||||0|0|28 Feb 2024|30069062896584943||||1
m***r|UA|100||||0|0|22 Nov 2023|60075636197646108||||1
U***z|UK|100||||0|0|19 Jan 2024|30067236300815659||||1
F***u|KS|100||||0|0|07 Dec 2023|60076815600120320||||1
A***r|OM|100||||0|0|07 Dec 2023|60076810838263728||||1
Л***к|CH|100||||0|0|04 Dec 2023|60076581670484704||||1
AliExpress Shopper|MX|100||||0|0|11 Dec 2023|60077024621890456||||1
8***r|FR|100||||0|0|31 Oct 2023|30064789541966376||||1
J***a|NL|100||||0|0|11 Nov 2023|30065103148859640||||1
P***c|SE|100||||0|0|22 Dec 2023|60077674813623420||||1
Z***i|IL|100||||0|0|01 Feb 2024|50110466668990882||||1
L***a|ES|100||||0|0|20 Jan 2024|30067312373084635||||1
a***r|FR|100||||0|0|24 Nov 2023|30065221464297221||||1
R***a|ES|100||||0|0|07 Jan 2024|30066472235768785||||1
D***a|FR|100||||0|0|02 Dec 2023|30065701137544524||||1
R***r|PL|100||||0|0|06 Feb 2024|30067860275103715||||1
L***U|FR|100||||0|0|29 Oct 2023|30064751600789131||||1
С***к|UA|100||||0|0|27 Feb 2024|30069028742540667||||1
p***p|IL|100||||0|0|28 Nov 2023|50096833961046769||||1
S***i|MA|100||||0|0|13 Feb 2024|30068726921985495||||1
AliExpress Shopper|RU|100||||0|0|19 Nov 2023|50096248801778837||||1
AliExpress Shopper|IL|100||||0|0|29 Nov 2023|50097225868694284||||1
D***m|US|100||||0|0|31 Jan 2024|60079037462943285||||1
k***r|CA|100||||0|0|17 Feb 2024|60079142529772288||||1
M***v|UA|100||||1|0|16 Nov 2023|30065457324944019||||1
P***k|SK|100||||0|0|25 Jan 2024|30067284629048710||||1
M***a|CZ|100||||0|0|02 Feb 2024|30068204984246027||||1
U***r|UA|100||||0|0|07 Nov 2023|30064961226067705||||1
AliExpress Shopper|ES|100||||0|0|30 Jan 2024|30067755631030335||||1
К***ч|RU|100||||0|1|10 Dec 2023|50099214760313839||||1
R***n|CR|100||||0|0|04 Nov 2023|60074985446460372||||1
C***k|FR|100||||0|0|01 Mar 2024|30069176846016815||||1
А***в|UA|100||||0|0|04 Nov 2023|60075023993342048||||1
Т***ч|RU|100||||0|0|23 Feb 2024|50114515061386552||||1
M***s|PL|100||||0|0|07 Feb 2024|30067893405625566||||1
g***r|UA|100||||0|0|30 Oct 2023|30064774878907694||||1
AliExpress Shopper|DE|100||||0|0|27 Feb 2024|30069035257450771||||1
R***t|ES|100||||0|0|09 Jan 2024|30066973380406363||||1
S***p|UA|100||||0|0|14 Feb 2024|30068483140614976||||1
P***z|PL|100||||0|0|20 Mar 2024|30070122770232999||||1
J***z|CL|100||||0|0|29 Oct 2023|60074373776164268||||1
AliExpress Shopper|ES|100||||0|0|31 Jan 2024|30067563441144530||||1
x***x|ES|100||||0|0|11 Nov 2023|30065330966369292||||1
AliExpress Shopper|PL|100||||0|0|19 Jan 2024|30067516976066321||||1
O***k|UA|100||||0|0|02 Mar 2024|30068979071237427||||1
J***k|CZ|100||||0|0|29 Jan 2024|30067480260875540||||1
AliExpress Shopper|UA|100||||0|0|02 Dec 2023|30065890913866869||||1
J***i|PL|100||||0|0|04 Mar 2024|30069615734836427||||1
T***o|BR|100||||0|0|06 Jan 2024|60078328405702437||||1
T***i|PL|100||||0|0|14 Nov 2023|30064951471865456||||1
Г***ч|RU|100||||0|0|08 Feb 2024|50112061336492062||||1
m***n|IL|100||||0|0|17 Feb 2024|50113165160700737||||1
R***n|UA|100||||0|0|26 Jan 2024|30067838962380149||||1
J***i|PL|100||||0|0|03 Feb 2024|30068220163565860||||1
t***2|PL|100||||0|0|05 Mar 2024|30069363673029166||||1
Л***ч|RU|100||||0|1|11 Dec 2023|50099871708835783||||1
AliExpress Shopper|HU|100||||0|0|04 Dec 2023|60076296503411588||||1
c***o|BR|100||||0|0|15 Mar 2024|60080231904884835||||1
AliExpress Shopper|DE|100||||0|0|18 Dec 2023|60077135745476801||||1
AliExpress Shopper|PL|100||||0|0|06 Feb 2024|30068380589321745||||1
AliExpress Shopper|MX|100||||0|0|17 Dec 2023|60077393003686555||||1
F***a|BR|100||||0|0|02 Dec 2023|60076548730322484||||1
g***r|KR|100||||0|0|08 Nov 2023|50093739371066720||||1
a***z|CL|100||||0|0|17 Feb 2024|60079448892334611||||1
AliExpress Shopper|KR|100||||0|0|10 Jan 2024|50105999483653227||||1
a***r|KR|100||||0|0|12 Dec 2023|50099484719990232||||1
g***r|PL|100||||0|0|02 Dec 2023|30065900522074240||||1
T***a|PL|100||||0|0|15 Nov 2023|60075295779108008||||1
AliExpress Shopper|FI|100||||0|0|10 Jan 2024|30066757278298600||||1
A***l|ES|100||||0|0|28 Oct 2023|30064530219339893||||1
G***s|GR|100||||0|0|07 Dec 2023|60076777921572321||||1
j***t|CA|100||||0|0|14 Feb 2024|60079080924681369||||1
H***v|BG|100||||0|0|01 Nov 2023|60074813118521822||||1
P***i|PL|100||||0|0|11 Nov 2023|30065102777166609||||1
D***v|UA|100||||1|0|31 Oct 2023|30064809156835381||||1
Е***ч|RU|100||||0|0|28 Dec 2023|50103690581300244||||1
С***ч|NL|100||||0|0|09 Jan 2024|50105795431804092||||1
E***r|ES|100||||0|0|07 Dec 2023|30065834004157101||||1
K***u|KR|100||||0|0|30 Nov 2023|50098131283118931||||1
T***k|NO|100||||0|0|05 Dec 2023|60076626019290879||||1
a***r|FR|100||||0|0|17 Jan 2024|30067389300147909||||1
С***с|UA|100||||0|0|03 Nov 2023|60074977184083731||||1
AliExpress Shopper|RU|100||||0|0|07 Nov 2023|50093285720245743||||1
z***r|TR|100||||0|0|09 Dec 2023|60076901533913527||||1
f***r|CO|100||||0|0|08 Jan 2024|60078086998530388||||1
AliExpress Shopper|BE|100||||0|0|14 Feb 2024|30068463918444598||||1
R***m|RO|100||||0|0|26 Feb 2024|30068952484766154||||1
D***s|DE|100||||0|0|03 Nov 2023|30065094502137694||||1
R***z|ES|100||||0|0|26 Jan 2024|30067573295583513||||1
f***ч|UA|100||||0|0|30 Jan 2024|30068048927437266||||1
AliExpress Shopper|SK|100||||0|0|01 Feb 2024|30067911516098716||||1
j***z|ES|100||||0|0|30 Nov 2023|30065842941814138||||1
W***n|AR|100||||0|0|25 Jan 2024|60078883619140802||||1
F***a|BR|100||||0|0|12 Jan 2024|60078567673624701||||1
AliExpress Shopper|PL|100||||0|0|29 Oct 2023|30064977327398773||||1
З***ч|RU|100||||0|0|14 Nov 2023|50095351247138510||||1
AliExpress Shopper|DE|100||||0|0|03 Feb 2024|30067753087249446||||1
s***a|BR|100||||0|0|08 Nov 2023|60075171155234702||||1
s***n|KR|100||||0|0|11 Dec 2023|50099487894963438||||1
d***s|US|100||||0|0|24 Jan 2024|60078581769053692||||1
A***m|SA|100||||0|0|12 Nov 2023|50094046720910230||||1
M***k|SK|100||||0|0|05 Dec 2023|60076677116555954||||1
С***й|UA|100||||0|0|09 Nov 2023|60074982984783723||||1
t***n|FR|100||||0|0|13 Jan 2024|30066886467581989||||1
C***e|CL|100||||0|0|03 Mar 2024|60079843992945381||||1
A***o|UA|100||||0|0|22 Nov 2023|30065626542654885||||1
m***a|CL|100||||0|0|19 Jan 2024|60078722670033922||||1
B***r|NZ|100||||0|0|02 Nov 2023|60074898317611928||||1
AliExpress Shopper|UA|100||||0|0|27 Feb 2024|30069026098818364||||1
E***r|BR|100||||0|0|22 Jan 2024|60078798394024216||||1
P***k|PL|100||||0|0|16 Feb 2024|30068849334385425||||1
R***r|RO|100||||0|0|21 Dec 2023|60077328155506293||||1
AliExpress Shopper|DE|100||||0|0|02 Dec 2023|30065690454988562||||1
I***e|US|100||||0|0|04 Feb 2024|60079147104946687||||1
M***s|BR|100||||0|0|03 Nov 2023|60074949125425513||||1
1***r|PL|100||||0|0|17 Feb 2024|30068643161427832||||1
AliExpress Shopper|RU|100||||0|0|09 Jan 2024|50105817806606612||||1
AliExpress Shopper|MA|100||||0|0|04 Nov 2023|60074958484313737||||1
О***й|UK|100||||0|0|17 Feb 2024|30068366205492197||||1
AliExpress Shopper|UA|100||||0|0|09 Nov 2023|30065011200572381||||1
O***s|OM|100||||0|0|09 Nov 2023|60075279943616216||||1
I***i|UA|100||||1|0|30 Oct 2023|60074417758619105||||1
Д***в|UA|100||||0|0|04 Nov 2023|60075019581152400||||1
AliExpress Shopper|NL|100||||0|0|17 Nov 2023|30065036269494811||||1
s***r|KR|100||||0|0|04 Nov 2023|50092475970445325||||1
B***c|CZ|100||||0|0|04 Dec 2023|30065940163970358||||1
E***s|LV|100||||0|0|14 Nov 2023|60075261314074856||||1
AliExpress Shopper|UA|100||||1|0|29 Oct 2023|30064754809271354||||1
I***a|UA|100||||0|0|19 Nov 2023|30065541727870430||||1
A***o|US|100||||0|0|05 Feb 2024|30068327395333050||||1
m***s|ES|100||||0|0|10 Jan 2024|30066802314686351||||1
m***r|UA|100||||0|0|26 Feb 2024|30069306509256566||||1
E***r|ES|100||||0|0|29 Dec 2023|30066478747618226||||1
AliExpress Shopper|FR|100||||0|0|11 Feb 2024|30068318028635489||||1
J***z|ES|100||||0|0|28 Dec 2023|30066668553417535||||1
AliExpress Shopper|PL|100||||0|0|04 Nov 2023|60075014798021176||||1
s***s|UA|100||||0|0|10 Jan 2024|30066579048373841||||1
P***w|PL|100||||0|0|10 Nov 2023|30064875083145767||||1
C***e|ES|100||||0|0|10 Dec 2023|30065908850167793||||1
P***i|PL|100||||0|0|03 Mar 2024|30069272302830495||||1
j***m|KR|100||||0|0|28 Oct 2023|50091733708880728||||1
Ф***ч|RU|100||||0|0|09 Nov 2023|50093526769235805||||1
a***r|IL|100||||0|0|21 Feb 2024|50114442130366609||||1
J***c|PL|100||||0|0|05 Mar 2024|30069340899462283||||1
О***н|RU|100||||0|0|22 Jan 2024|50109198825274272||||1
G***t|HU|100||||0|0|06 Nov 2023|60075107456448354||||1
A***u|MA|100||||0|0|23 Nov 2023|60076049083077902||||1
a***h|SA|100||||0|0|28 Feb 2024|50115304296450704||||1
M***v|UA|100||||1|0|31 Oct 2023|30064777616821516||||1
S***S|RS|100||||0|0|02 Mar 2024|30069246306998783||||1
s***r|UA|100||||0|0|06 Feb 2024|30068397315617447||||1
B***r|BR|100||||0|0|05 Mar 2024|60079894888925027||||1
D***e|CZ|100||||0|0|08 Mar 2024|30069841374116163||||1
R***v|UA|100||||0|0|05 Nov 2023|60075067818605952||||1
P***n|NL|100||||0|0|06 Mar 2024|30069732187190031||||1
M***e|FR|100||||0|0|14 Dec 2023|30066053199361910||||1
P***n|DE|100||||0|0|10 Nov 2023|30064868248563985||||1
M***o|UA|100||||1|0|13 Nov 2023|30065117664064516||||1
AliExpress Shopper|PL|100||||0|0|08 Feb 2024|30068496909708844||||1
G***s|MX|100||||0|0|11 Nov 2023|60075100123472146||||1
z***z|CZ|100||||0|0|23 Nov 2023|60076005187849619||||1
AliExpress Shopper|MX|100||||0|0|12 Jan 2024|60078569691406029||||1
N***a|UA|100||||0|0|17 Nov 2023|30065247227821294||||1
R***V|IL|100||||0|0|06 Mar 2024|50116688152559037||||1
C***o|CO|100||||0|0|13 Dec 2023|60077195032718667||||1
G***a|ES|100||||0|0|07 Nov 2023|30064985549281854||||1
T***o|UA|100||||1|0|20 Dec 2023|60077499229610382||||1
v***v|CA|100||||0|0|09 Jan 2024|60078164558850460||||1
AliExpress Shopper|CL|100||||0|0|30 Dec 2023|60078035684087384||||1
P***k|PL|100||||0|0|02 Nov 2023|30064659020149881||||1
K***h|PL|100||||0|0|04 Jan 2024|30066377898513281||||1
AliExpress Shopper|CZ|100||||0|0|21 Feb 2024|30069087789412717||||1
S***r|SK|100||||0|0|05 Jan 2024|60077936965706458||||1
AliExpress Shopper|RU|100||||0|0|06 Dec 2023|50098495159803614||||1
К***ч|RU|100||||0|1|30 Dec 2023|50103419976449282||||1
R***1|UA|100||||0|0|23 Nov 2023|60076044321309885||||1
E***a|BR|100||||0|0|07 Nov 2023|60075160678872971||||1
M***h|UA|100||||0|0|23 Nov 2023|30065404873844095||||1
P***l|PL|100||||0|0|10 Jan 2024|30066809959586351||||1
AliExpress Shopper|ES|100||||0|0|19 Nov 2023|30065103885715282||||1
f***m|UA|100||||0|0|18 Nov 2023|60075454559574713||||1
f***r|CO|100||||0|0|10 Jan 2024|60078456316730388||||1
k***z|PL|100||||0|0|30 Oct 2023|30064759637685458||||1
D***v|UA|100||||1|0|16 Nov 2023|30065210877035381||||1
M***H|PL|100||||0|0|03 Nov 2023|30064866809330109||||1
I***r|UA|100||||1|0|14 Dec 2023|30065833818154070||||1
E***o|UA|100||||0|0|28 Dec 2023|60077916793330359||||1
A***n|UA|100||||0|0|08 Feb 2024|30068175670828755||||1
M***a|BR|100||||0|0|31 Oct 2023|60074697240127218||||1
f***r|SK|100||||0|0|26 Feb 2024|30068991601488903||||1
Y***v|UA|100||||0|0|07 Feb 2024|30067909812289047||||1
P***s|UA|100||||0|0|06 Mar 2024|30069403292530007||||1
j***r|CL|100||||0|0|08 Nov 2023|60074892975458324||||1
S***e|FR|100||||0|0|18 Jan 2024|30067155295977527||||1
W***s|FR|100||||0|0|24 Dec 2023|30066308874638462||||1
D***X|FR|100||||0|0|14 Feb 2024|30068209007501308||||1
C***i|RO|100||||0|0|07 Feb 2024|30068456118954814||||1
B***n|KZ|100||||0|0|18 Nov 2023|60075468935103402||||1
6***r|NL|100||||0|0|14 Feb 2024|30068202219857202||||1
V***v|US|100||||0|0|04 Nov 2023|60074681768428368||||1
AliExpress Shopper|FR|100||||0|0|05 Mar 2024|30069641391290589||||1
C***k|PL|100||||0|0|30 Oct 2023|60074420101819055||||1
F***z|MX|100||||0|0|12 Jan 2024|60078567255076699||||1
П***ч|RU|100||||0|0|29 Jan 2024|50110678404323698||||1
C***S|FR|100||||0|0|24 Feb 2024|30068643056194531||||1
p***l|RS|100||||0|0|09 Dec 2023|60076924328826856||||1
AliExpress Shopper|MX|100||||0|0|11 Nov 2023|60075355615855224||||1
A***i|IT|100||||0|0|14 Dec 2023|60077179987525333||||1
s***n|UK|100||||0|0|17 Nov 2023|60075395373805675||||1
D***v|UA|100||||0|0|17 Nov 2023|30065482545235381||||1
B***a|BR|100||||0|0|01 Nov 2023|60074818731237677||||1
G***s|FR|100||||0|0|15 Jan 2024|30067039519258940||||1
Z***n|UK|100||||0|0|14 Nov 2023|60075545065287788||||1
U***r|UA|100||||0|0|09 Feb 2024|30068245255644118||||1
AliExpress Shopper|FR|100||||0|0|11 Feb 2024|30068356728923260||||1
P***r|PL|100||||0|0|02 Mar 2024|30068937844107108||||1
3***r|PL|100||||0|0|03 Mar 2024|30069019837691730||||1
S***k|UA|100||||0|0|29 Nov 2023|30065600374939828||||1
AliExpress Shopper|SK|100||||0|0|14 Jan 2024|30067225304374020||||1
AliExpress Shopper|CZ|100||||0|0|28 Feb 2024|30068783474057889||||1
J***s|MX|100||||0|0|17 Jan 2024|60078690446572253||||1
l***e|IL|100||||0|0|23 Feb 2024|50114512627624167||||1
Е***ч|RU|100||||0|1|06 Jan 2024|50105439361744388||||1
E***Z|ES|100||||0|0|22 Dec 2023|30066079011509213||||1
Н***ч|RU|100||||0|0|07 Nov 2023|50093688077034546||||1
S***p|UA|100||||1|0|23 Dec 2023|30066120615690085||||1
Ж***й|UA|100||||0|0|02 Feb 2024|30068201741830400||||1
t***r|UA|100||||0|0|26 Jan 2024|30067854985611151||||1
М***ч|RU|100||||0|0|11 Mar 2024|50117552292966569||||1
S***i|FR|100||||0|0|11 Feb 2024|30068326034685762||||1
M***z|AT|100||||0|0|28 Dec 2023|60077597763288900||||1
S***o|UA|100||||1|0|22 Dec 2023|60077661156357013||||1
T***O|UA|100||||1|0|24 Dec 2023|30066571713345798||||1
R***v|BG|100||||0|0|11 Dec 2023|60076746176674548||||1
I***e|LT|100||||0|0|30 Dec 2023|60078007105037554||||1
A***e|CA|100||||0|0|13 Feb 2024|60079050967001151||||1
D***k|UA|100||||0|0|28 Feb 2024|30069381727595450||||1
M***k|SK|100||||0|0|05 Dec 2023|60076368103455954||||1
C***a|BR|100||||0|0|14 Nov 2023|60075577014390208||||1
L***z|BR|100||||0|0|25 Mar 2024|60080499238511547||||1
AliExpress Shopper|UA|100||||0|0|23 Nov 2023|30065440326086376||||1
T***o|BR|100||||0|0|27 Dec 2023|60077858877588123||||1
1***r|PL|100||||0|0|24 Feb 2024|30068896827373476||||1
AliExpress Shopper|PL|100||||0|0|30 Nov 2023|60076426872237038||||1
A***s|LV|100||||0|0|01 Mar 2024|30069181944477192||||1
L***a|CO|100||||0|0|09 Mar 2024|60079724982758482||||1
0***r|PL|100||||0|0|02 Feb 2024|30067900055489467||||1
P***r|PL|100||||0|0|24 Feb 2024|30068924059047935||||1
R***g|ES|100||||0|0|06 Nov 2023|30064736677377787||||1
C***r|UK|100||||0|0|17 Nov 2023|60075703924052664||||1
V***k|UA|100||||0|0|16 Feb 2024|30068876547864611||||1
Z***k|PL|100||||0|0|21 Feb 2024|30068747213611163||||1
C***R|AT|100||||0|0|30 Oct 2023|30064766000362555||||1
P***k|PL|100||||0|0|07 Nov 2023|30064975915105688||||1
J***i|PL|100||||0|0|06 Dec 2023|30066014906145437||||1
p***j|UA|100||||1|0|20 Dec 2023|30066185294211730||||1
6***m|UA|100||||0|0|30 Jan 2024|30068015340208407||||1
C***j|CA|100||||0|0|24 Feb 2024|60079602222987173||||1
D***v|UA|100||||0|0|02 Nov 2023|30064840476535381||||1
I***c|HR|100||||0|0|16 Jan 2024|30067325712186692||||1
M***e|DE|100||||0|0|24 Nov 2023|30065439294182895||||1
N***Z|ES|100||||0|0|28 Nov 2023|30065575166098284||||1
А***в|PL|100||||0|0|23 Feb 2024|30068872348989001||||1
k***k|UA|100||||0|0|02 Dec 2023|30065676809888678||||1
U***r|UA|100||||1|0|07 Dec 2023|30065609484167705||||1
3***r|ES|100||||0|0|05 Jan 2024|30066605255078777||||1
V***v|PL|100||||0|0|19 Jan 2024|30067239152051792||||1
F***i|MT|100||||0|0|31 Oct 2023|30064796363552805||||1
L***l|BR|100||||0|0|21 Nov 2023|60075886436364955||||1
M***r|SK|100||||0|0|08 Nov 2023|60075215914204148||||1
AliExpress Shopper|UA|100||||0|0|29 Nov 2023|60076314042662807||||1
AliExpress Shopper|HU|100||||0|0|13 Jan 2024|30066720662251959||||1
T***A|CZ|100||||0|0|17 Feb 2024|30068913399246384||||1
AliExpress Shopper|MX|100||||0|0|23 Feb 2024|60079615233160156||||1
T***i|SK|100||||0|0|06 Mar 2024|30069413152425541||||1
О***в|UA|100||||0|0|04 Feb 2024|30067771878899895||||1
I***v|UA|100||||0|0|27 Feb 2024|60079388538290734||||1
AliExpress Shopper|BE|100||||0|0|16 Feb 2024|30068333867311135||||1
c***i|UA|100||||0|0|24 Feb 2024|30068906093753702||||1
O***a|UA|100||||0|0|12 Nov 2023|30065119102442800||||1
A***o|UK|100||||0|0|02 Nov 2023|60074819681730309||||1
J***n|FR|100||||0|0|08 Nov 2023|30065002328333212||||1
a***o|BR|100||||0|0|11 Mar 2024|60080101126868685||||1
D***z|ES|100||||0|0|30 Dec 2023|30066713709165918||||1
AliExpress Shopper|ES|100||||0|0|14 Feb 2024|30068733782878714||||1
AliExpress Shopper|DE|100||||0|0|21 Feb 2024|30069106541234092||||1
g***r|KR|100||||0|0|28 Jan 2024|50110470441166720||||1
L***d|NO|100||||0|0|21 Nov 2023|60075844825156775||||1
C***i|ES|100||||0|0|13 Dec 2023|30066034714545496||||1
m***m|PT|100||||0|0|21 Feb 2024|30068774403326112||||1
a***r|UA|100||||0|0|27 Feb 2024|30069025121387302||||1
D***Y|UA|100||||0|0|22 Jan 2024|30067606100461170||||1
v***r|UA|100||||1|0|11 Nov 2023|60075357122882130||||1
V***k|UA|100||||0|0|03 Mar 2024|30068997412692684||||1
